Date,ASIAN.BK,CFRESH.BK,SSF.BK,TC.BK,TU.BK
2023-09-15,5.876611232757568,2.240000009536743,6.734008312225342,5.904721736907959,12.50788402557373
2023-09-18,5.762132167816162,2.119999885559082,6.692181587219238,5.815928936004639,12.165202140808105
2023-09-19,5.723972320556641,2.119999885559082,6.775834083557129,5.815928936004639,12.165202140808105
2023-09-20,5.609492301940918,2.2200000286102295,6.775834083557129,5.815928936004639,12.079532623291016
2023-09-21,5.647652626037598,2.3399999141693115,6.775834083557129,5.860324859619141,12.336542129516602
2023-09-22,5.762132167816162,2.380000114440918,6.817659854888916,6.082306861877441,12.250873565673828
2023-09-25,5.723972320556641,2.359999895095825,6.775834083557129,6.0379109382629395,12.165202140808105
2023-09-26,5.4950127601623535,2.180000066757202,6.692181587219238,5.993514537811279,12.250873565673828
2023-09-27,5.609492301940918,2.240000009536743,6.734008312225342,5.860324859619141,12.336542129516602
2023-09-28,5.4950127601623535,2.2799999713897705,6.817659854888916,5.77153205871582,12.336542129516602
2023-09-29,5.533172607421875,2.2799999713897705,6.692181587219238,5.77153205871582,12.422215461730957
2023-10-02,5.418693542480469,2.4200000762939453,6.692181587219238,5.77153205871582,12.422215461730957
2023-10-03,5.533172607421875,2.380000114440918,6.608529567718506,5.371964931488037,12.165202140808105
2023-10-04,5.723972320556641,2.4600000381469727,6.608529567718506,5.460758209228516,12.165202140808105
2023-10-05,5.685811996459961,2.4000000953674316,6.692181587219238,5.371964931488037,12.079532623291016
2023-10-06,5.685811996459961,2.319999933242798,6.692181587219238,5.1943793296813965,11.90819263458252
2023-10-09,5.838451385498047,2.200000047683716,6.608529567718506,4.972397327423096,11.99386215209961
2023-10-10,5.723972320556641,2.180000066757202,6.608529567718506,5.105586051940918,11.6511812210083
2023-10-11,5.685811996459961,2.240000009536743,6.5667033195495605,5.149982929229736,11.90819263458252
2023-10-12,5.685811996459961,2.2799999713897705,6.650355339050293,5.105586051940918,11.99386215209961
2023-10-16,5.45685338973999,2.140000104904175,6.650355339050293,4.972397327423096,11.73685073852539
2023-10-17,5.4950127601623535,2.0999999046325684,6.650355339050293,5.061189651489258,11.6511812210083
2023-10-18,5.418693542480469,1.9700000286102295,6.524877548217773,5.016793727874756,11.479838371276855
2023-10-19,5.151574611663818,2.0,6.524877548217773,5.016793727874756,11.394169807434082
2023-10-20,4.76997709274292,1.8899999856948853,6.734008312225342,5.016793727874756,11.479838371276855
2023-10-24,4.808136940002441,1.8899999856948853,6.608529567718506,4.972397327423096,11.565508842468262
2023-10-25,4.884455680847168,1.940000057220459,6.608529567718506,5.238775730133057,11.6511812210083
2023-10-26,4.808136940002441,1.899999976158142,6.692181587219238,5.016793727874756,11.394169807434082
2023-10-27,4.808136940002441,1.9199999570846558,6.650355339050293,5.149982929229736,11.394169807434082
2023-10-30,4.846296310424805,1.9299999475479126,6.5667033195495605,5.371964931488037,11.565508842468262
2023-10-31,4.76997709274292,1.8700000047683716,6.483051300048828,5.283172130584717,11.565508842468262
2023-11-01,4.846296310424805,1.8700000047683716,6.483051300048828,5.283172130584717,11.479838371276855
2023-11-02,4.960775375366211,1.9700000286102295,6.524877548217773,5.283172130584717,11.565508842468262
2023-11-03,4.998935222625732,1.9900000095367432,6.524877548217773,5.327568531036377,11.73685073852539
2023-11-06,4.922616004943848,1.9800000190734863,6.608529567718506,5.371964931488037,11.99386215209961
2023-11-07,4.884455680847168,1.9500000476837158,6.5667033195495605,5.371964931488037,12.079532623291016
2023-11-08,4.960775375366211,1.9700000286102295,6.5667033195495605,5.416361331939697,12.250873565673828
2023-11-09,4.998935222625732,2.0199999809265137,6.608529567718506,5.283172130584717,12.079532623291016
2023-11-10,4.846296310424805,1.9800000190734863,6.608529567718506,5.283172130584717,11.99386215209961
2023-11-13,4.73181676864624,1.9800000190734863,6.608529567718506,5.682739734649658,11.822521209716797
2023-11-14,4.693656921386719,1.7999999523162842,6.608529567718506,5.460758209228516,11.822521209716797
2023-11-15,4.6554975509643555,1.8300000429153442,6.524877548217773,5.63834285736084,11.90819263458252
2023-11-16,4.579177379608154,1.8200000524520874,6.524877548217773,5.59394645690918,11.822521209716797
2023-11-17,4.693656921386719,1.8200000524520874,6.5667033195495605,5.549550533294678,11.99386215209961
2023-11-20,4.808136940002441,1.7999999523162842,6.524877548217773,5.460758209228516,11.90819263458252
2023-11-21,4.846296310424805,1.809999942779541,6.524877548217773,5.59394645690918,11.90819263458252
2023-11-22,4.884455680847168,1.7899999618530273,6.524877548217773,5.549550533294678,11.99386215209961
2023-11-23,4.960775375366211,1.809999942779541,6.524877548217773,5.505154132843018,11.99386215209961
2023-11-24,4.922616004943848,1.7899999618530273,6.524877548217773,5.505154132843018,12.165202140808105
2023-11-27,4.846296310424805,1.7699999809265137,6.441225051879883,5.460758209228516,12.165202140808105
2023-11-28,4.998935222625732,1.7999999523162842,6.441225051879883,5.549550533294678,12.50788402557373
2023-11-29,4.960775375366211,1.7599999904632568,6.483051300048828,5.549550533294678,12.76489543914795
2023-11-30,4.960775375366211,1.7599999904632568,6.483051300048828,5.238775730133057,12.593555450439453
2023-12-01,4.998935222625732,1.7300000190734863,6.483051300048828,5.238775730133057,12.67922592163086
2023-12-04,5.113414764404297,1.75,6.483051300048828,5.1943793296813965,12.936236381530762
2023-12-06,5.266054153442383,1.809999942779541,6.441225051879883,5.283172130584717,12.936236381530762
2023-12-07,5.266054153442383,1.7799999713897705,6.483051300048828,5.283172130584717,12.850566864013672
2023-12-08,5.227894306182861,1.7799999713897705,6.483051300048828,5.238775730133057,12.936236381530762
2023-12-12,5.075255393981934,1.7300000190734863,6.483051300048828,5.327568531036377,12.936236381530762
2023-12-13,4.922616004943848,1.7100000381469727,6.441225051879883,5.283172130584717,12.850566864013672
2023-12-14,5.075255393981934,1.7400000095367432,6.3993988037109375,5.283172130584717,12.67922592163086
2023-12-15,5.113414764404297,1.7799999713897705,6.483051300048828,5.460758209228516,12.850566864013672
2023-12-18,5.151574611663818,1.75,6.3993988037109375,5.416361331939697,12.593555450439453
2023-12-19,5.189734935760498,1.7400000095367432,6.3993988037109375,5.416361331939697,12.50788402557373
2023-12-20,5.266054153442383,1.7799999713897705,6.357572078704834,5.460758209228516,12.250873565673828
2023-12-21,5.227894306182861,1.7899999618530273,6.441225051879883,5.460758209228516,12.250873565673828
2023-12-22,5.151574611663818,1.7699999809265137,6.357572078704834,5.460758209228516,12.336542129516602
2023-12-25,5.227894306182861,1.7699999809265137,6.441225051879883,5.283172130584717,12.50788402557373
2023-12-26,5.45685338973999,1.8700000047683716,6.441225051879883,5.549550533294678,12.67922592163086
2023-12-27,5.380533695220947,1.8300000429153442,6.357572078704834,5.505154132843018,12.76489543914795
2023-12-28,5.304214000701904,1.840000033378601,6.3993988037109375,5.549550533294678,12.850566864013672
2024-01-03,5.4950127601623535,1.8700000047683716,6.524877548217773,5.505154132843018,12.76489543914795
2024-01-04,5.571332931518555,1.899999976158142,6.5667033195495605,5.59394645690918,12.67922592163086
2024-01-05,5.380533695220947,1.8600000143051147,6.5667033195495605,5.549550533294678,12.593555450439453
2024-01-08,5.342373847961426,1.850000023841858,6.5667033195495605,5.505154132843018,12.50788402557373
2024-01-09,5.304214000701904,1.840000033378601,6.524877548217773,5.505154132843018,12.76489543914795
2024-01-10,5.342373847961426,1.850000023841858,6.524877548217773,5.59394645690918,12.936236381530762
2024-01-11,5.113414764404297,1.7999999523162842,6.5667033195495605,5.63834285736084,13.021907806396484
2024-01-12,5.227894306182861,1.7999999523162842,6.5667033195495605,5.77153205871582,12.67922592163086
2024-01-15,5.227894306182861,1.7999999523162842,6.608529567718506,5.77153205871582,12.593555450439453
2024-01-16,5.151574611663818,1.7999999523162842,6.650355339050293,5.77153205871582,12.50788402557373
2024-01-17,5.151574611663818,1.7400000095367432,6.650355339050293,5.505154132843018,12.850566864013672
2024-01-18,5.151574611663818,1.75,6.650355339050293,5.59394645690918,13.27891731262207
2024-01-19,5.266054153442383,1.7400000095367432,6.692181587219238,5.549550533294678,13.27891731262207
2024-01-22,5.266054153442383,1.7400000095367432,6.650355339050293,5.549550533294678,13.19324779510498
2024-01-23,5.151574611663818,1.6799999475479126,6.441225051879883,5.460758209228516,13.107577323913574
2024-01-24,5.113414764404297,1.7200000286102295,6.734008312225342,5.460758209228516,13.107577323913574
2024-01-25,5.037095546722412,1.7200000286102295,6.734008312225342,5.505154132843018,13.107577323913574
2024-01-26,5.075255393981934,1.7599999904632568,6.734008312225342,5.505154132843018,13.021907806396484
2024-01-29,5.075255393981934,1.75,6.692181587219238,5.549550533294678,13.021907806396484
2024-01-30,5.113414764404297,1.7799999713897705,6.650355339050293,5.59394645690918,13.021907806396484
2024-01-31,4.998935222625732,1.7599999904632568,6.650355339050293,5.72713565826416,13.021907806396484
2024-02-01,5.037095546722412,1.7599999904632568,6.650355339050293,5.77153205871582,13.107577323913574
2024-02-02,5.151574611663818,1.7699999809265137,6.5667033195495605,5.72713565826416,13.19324779510498
2024-02-05,5.227894306182861,1.75,6.608529567718506,5.77153205871582,13.107577323913574
2024-02-06,5.342373847961426,1.75,6.608529567718506,5.682739734649658,13.27891731262207
2024-02-07,5.266054153442383,1.7300000190734863,6.524877548217773,5.682739734649658,13.107577323913574
2024-02-08,5.304214000701904,1.7200000286102295,6.608529567718506,5.549550533294678,13.107577323913574
2024-02-09,5.342373847961426,1.7300000190734863,6.608529567718506,5.59394645690918,13.27891731262207
2024-02-12,5.342373847961426,1.7300000190734863,6.524877548217773,5.549550533294678,13.4502592086792
2024-02-13,5.418693542480469,1.75,6.524877548217773,5.505154132843018,13.4502592086792
2024-02-14,5.342373847961426,1.7300000190734863,6.524877548217773,5.505154132843018,13.535929679870605
2024-02-15,5.418693542480469,1.7799999713897705,6.524877548217773,5.549550533294678,13.4502592086792
2024-02-16,5.227894306182861,1.7799999713897705,6.524877548217773,5.327568531036377,13.621600151062012
2024-02-19,5.227894306182861,1.7799999713897705,6.524877548217773,5.1943793296813965,13.535929679870605
2024-02-20,5.189734935760498,1.7599999904632568,6.5667033195495605,5.283172130584717,13.021907806396484
2024-02-21,5.227894306182861,1.7400000095367432,6.441225051879883,5.460758209228516,12.850566864013672
2024-02-22,5.304214000701904,1.7400000095367432,6.483051300048828,5.460758209228516,12.76489543914795
2024-02-23,5.380533695220947,1.7599999904632568,6.441225051879883,5.327568531036377,12.67922592163086
2024-02-27,5.227894306182861,1.75,6.441225051879883,5.371964931488037,12.422215461730957
2024-02-28,5.227894306182861,1.7200000286102295,6.524877548217773,5.149982929229736,12.422215461730957
2024-02-29,5.189734935760498,1.690000057220459,6.524877548217773,4.9280009269714355,12.336542129516602
2024-03-01,5.075255393981934,1.690000057220459,6.524877548217773,4.839207649230957,12.284270286560059
2024-03-04,4.922616004943848,1.7000000476837158,6.483051300048828,4.661622524261475,12.284270286560059
2024-03-05,4.884455680847168,1.6799999475479126,6.524877548217773,4.883604049682617,12.458515167236328
2024-03-06,5.037095546722412,1.690000057220459,6.441225051879883,4.883604049682617,12.545636177062988
2024-03-07,4.960775375366211,1.7000000476837158,6.441225051879883,5.238775730133057,12.632761001586914
2024-03-08,4.998935222625732,1.7100000381469727,6.3993988037109375,5.327568531036377,12.545636177062988
2024-03-11,5.075255393981934,1.6799999475479126,6.441225051879883,5.149982929229736,12.545636177062988
2024-03-12,5.075255393981934,1.6799999475479126,6.441225051879883,5.149982929229736,12.545636177062988
2024-03-13,5.113414764404297,1.690000057220459,6.357572078704834,5.105586051940918,12.284270286560059
2024-03-14,5.151574611663818,1.7000000476837158,6.441225051879883,5.105586051940918,12.458515167236328
2024-03-15,5.151574611663818,1.7000000476837158,6.483051300048828,5.238775730133057,12.458515167236328
2024-03-18,5.151574611663818,1.7000000476837158,6.5667033195495605,5.149982929229736,12.458515167236328
2024-03-19,5.151574611663818,1.7000000476837158,6.524877548217773,5.149982929229736,12.545636177062988
2024-03-20,5.151574611663818,1.7000000476837158,6.524877548217773,5.149982929229736,12.545636177062988
2024-03-21,5.113414764404297,1.7200000286102295,6.524877548217773,5.283172130584717,12.632761001586914
2024-03-22,5.113414764404297,1.7200000286102295,6.524877548217773,5.283172130584717,12.632761001586914
2024-03-25,4.922616004943848,1.7300000190734863,6.524877548217773,5.371964931488037,12.371392250061035
2024-03-26,4.922616004943848,1.7300000190734863,6.524877548217773,5.371964931488037,12.371392250061035
2024-03-27,4.960775375366211,1.75,6.3993988037109375,5.549550533294678,12.719882011413574
2024-03-28,4.960775375366211,1.75,6.3993988037109375,5.549550533294678,12.719882011413574
2024-03-29,5.075255393981934,1.7300000190734863,6.441225051879883,5.505154132843018,12.632761001586914
2024-04-01,5.151574611663818,1.7300000190734863,6.441225051879883,5.416361331939697,12.719882011413574
2024-04-02,5.266054153442383,1.75,6.3993988037109375,5.460758209228516,12.807004928588867
2024-04-03,5.189734935760498,1.75,6.524877548217773,5.416361331939697,12.719882011413574
2024-04-04,5.189734935760498,1.75,6.483051300048828,5.416361331939697,12.719882011413574
2024-04-05,5.227894306182861,1.6699999570846558,6.3993988037109375,5.327568531036377,12.545636177062988
2024-04-09,5.227894306182861,1.6699999570846558,6.483051300048828,5.460758209228516,12.545636177062988
2024-04-10,5.45685338973999,1.7300000190734863,6.441225051879883,5.460758209228516,12.545636177062988
2024-04-11,5.380533695220947,1.7100000381469727,6.3993988037109375,5.549550533294678,12.719882011413574
2024-04-17,5.380533695220947,1.7100000381469727,6.3993988037109375,5.549550533294678,12.719882011413574
2024-04-18,5.380533695220947,1.7100000381469727,6.3993988037109375,5.549550533294678,12.719882011413574
2024-04-19,5.380533695220947,1.7100000381469727,6.3993988037109375,5.549550533294678,12.719882011413574
2024-04-22,5.227894306182861,1.6100000143051147,6.357572078704834,5.371964931488037,12.284270286560059
2024-04-23,5.342373847961426,1.6200000047683716,6.3993988037109375,5.460758209228516,12.545636177062988
2024-04-24,5.342373847961426,1.6200000047683716,6.3993988037109375,5.460758209228516,12.545636177062988
